ts_utc_iso,real_lat,real_lon,real_alt_m,spoof_lat,spoof_lon,spoof_alt_m
2025-10-18T15:41:50.169545+00:00Z,4.739797039000498e-06,8.546163577445096e-07,0.00028100517392158506,47.397970388847554,8.54616359411474,0.28148677945137024
2025-10-18T15:41:50.369371+00:00Z,4.739797039619041e-06,8.546163546611828e-07,0.0002801794707775116,47.397970391759344,8.546163563026438,0.2805546522140503
2025-10-18T15:41:50.569417+00:00Z,4.739797040910726e-06,8.546163530574203e-07,0.00028239747881889343,47.39797040108517,8.54616353900686,0.280775785446167
2025-10-18T15:41:50.769859+00:00Z,4.739797041981067e-06,8.546163524928557e-07,0.000283302366733551,47.39797041324008,8.546163528990142,0.28307223320007324
2025-10-18T15:41:50.969427+00:00Z,4.739797042573441e-06,8.546163500325315e-07,0.00028450888395309447,47.39797042196634,8.546163513354385,0.28354212641716003
2025-10-18T15:41:51.169385+00:00Z,4.739797042417445e-06,8.546163489686762e-07,0.0002877078354358673,47.39797042403238,8.546163496052733,0.28571775555610657
2025-10-18T15:41:51.369406+00:00Z,4.739797042582506e-06,8.546163472009131e-07,0.00028917896747589114,47.39797042354497,8.546163481667968,0.2884143888950348
2025-10-18T15:41:51.569266+00:00Z,4.739797043731378e-06,8.546163461208925e-07,0.0002874152958393097,47.39797042870951,8.546163467386473,0.28876522183418274
2025-10-18T15:41:51.769672+00:00Z,4.739797045322079e-06,8.546163465976358e-07,0.0002851658463478088,47.397970441644695,8.546163462643715,0.286547988653183
2025-10-18T15:41:51.969407+00:00Z,4.739797046618938e-06,8.546163469103741e-07,0.0002827594578266144,47.39797045723107,8.546163466914413,0.28422096371650696
2025-10-18T15:41:52.169397+00:00Z,4.739797046707228e-06,8.546163477299908e-07,0.0002805903255939484,47.39797046512517,8.546163471798723,0.28206709027290344
2025-10-18T15:41:52.369358+00:00Z,4.739797045998482e-06,8.546163495418897e-07,0.00027796390652656556,47.39797046286383,8.54616348414739,0.27978378534317017
2025-10-18T15:41:52.569469+00:00Z,4.7397970449438986e-06,8.546163542723942e-07,0.0002735200226306915,47.39797045434355,8.546163514602213,0.27618342638015747
2025-10-18T15:41:52.769411+00:00Z,4.739797043473322e-06,8.546163567001233e-07,0.00027065035700798035,47.39797044204451,8.546163553848627,0.2721267640590668
2025-10-18T15:41:52.969488+00:00Z,4.739797041496914e-06,8.54616359164665e-07,0.00027024877071380615,47.39797042472753,8.546163577257905,0.2705349326133728
2025-10-18T15:41:53.170247+00:00Z,4.73979703818847e-06,8.546163630805698e-07,0.00027080953121185304,47.39797040230427,8.546163604676856,0.27051112055778503
2025-10-18T15:41:53.369902+00:00Z,4.7397970358022675e-06,8.546163665149125e-07,0.00027213892340660097,47.39797037265181,8.546163642314434,0.27106398344039917
2025-10-18T15:41:53.569378+00:00Z,4.73979703385818e-06,8.546163679183014e-07,0.0002730996012687683,47.39797035036281,8.546163675247689,0.2725086212158203
2025-10-18T15:41:53.769368+00:00Z,4.73979703029575e-06,8.546163678911563e-07,0.0002722226679325104,47.397970328607876,8.546163681048498,0.27300819754600525
2025-10-18T15:41:53.970861+00:00Z,4.739797027539759e-06,8.546163672293723e-07,0.0002706571817398071,47.39797029021013,8.54616367765779,0.27146807312965393
2025-10-18T15:41:54.169364+00:00Z,4.73979702635433e-06,8.546163662809014e-07,0.0002689253091812134,47.39797026879197,8.546163669642496,0.27029162645339966
2025-10-18T15:41:54.369344+00:00Z,4.739797027035217e-06,8.546163666424944e-07,0.0002668110132217407,47.39797026395665,8.546163662195742,0.2679232358932495
2025-10-18T15:41:54.570413+00:00Z,4.739797028430941e-06,8.546163688322828e-07,0.00026489892601966856,47.39797027398702,8.546163671065354,0.266458123922348
2025-10-18T15:41:54.769359+00:00Z,4.7397970291744744e-06,8.546163700688235e-07,0.0002630743086338043,47.39797028768721,8.54616369481285,0.264321893453598
2025-10-18T15:41:54.969475+00:00Z,4.739797028372025e-06,8.546163708409877e-07,0.00026109305024147033,47.39797029296788,8.546163705076713,0.2625126838684082
2025-10-18T15:41:55.169441+00:00Z,4.73979702675272e-06,8.546163720936615e-07,0.00026030156016349794,47.39797027821821,8.546163712233259,0.2605133354663849
2025-10-18T15:41:55.369361+00:00Z,4.739797025596419e-06,8.546163743794869e-07,0.0002606365978717804,47.397970263573434,8.546163727015005,0.2603406608104706
2025-10-18T15:41:55.569423+00:00Z,4.73979702461371e-06,8.546163764063854e-07,0.0002622398734092712,47.397970252173835,8.546163754344665,0.26118165254592896
2025-10-18T15:41:55.769844+00:00Z,4.73979702205305e-06,8.546163790840268e-07,0.00026433995366096497,47.39797024078421,8.546163772918042,0.2629239857196808
2025-10-18T15:41:55.969406+00:00Z,4.739797019716423e-06,8.54616381440437e-07,0.0002665759325027466,47.39797021009407,8.546163801809586,0.2651430666446686
2025-10-18T15:41:56.171570+00:00Z,4.739797017526336e-06,8.546163818723832e-07,0.00026690077781677245,47.39797018910769,8.546163820198007,0.2670031487941742
2025-10-18T15:41:56.369344+00:00Z,4.739797016703271e-06,8.546163815081654e-07,0.00026605263352394106,47.39797016995246,8.546163819852334,0.26679348945617676
2025-10-18T15:41:56.569435+00:00Z,4.739797015936781e-06,8.546163803354196e-07,0.00026513975858688353,47.397970166501416,8.54616381592401,0.26561665534973145
2025-10-18T15:41:56.769347+00:00Z,4.739797014618889e-06,8.546163783062139e-07,0.000264540433883667,47.39797015730955,8.54616380167515,0.26502975821495056
2025-10-18T15:41:56.969379+00:00Z,4.739797013010924e-06,8.546163774110777e-07,0.0002619757354259491,47.39797014206315,8.546163778010685,0.2635385990142822
2025-10-18T15:41:57.169544+00:00Z,4.73979701122504e-06,8.546163762897647e-07,0.00025909969210624693,47.39797012376876,8.546163775143427,0.2604353725910187
2025-10-18T15:41:57.369361+00:00Z,4.7397970096094914e-06,8.546163741867621e-07,0.00025761404633522036,47.39797010675103,8.546163758994028,0.25870707631111145
2025-10-18T15:41:57.569395+00:00Z,4.739797009833273e-06,8.546163735012881e-07,0.00025687041878700255,47.39797009137101,8.546163735444255,0.2569250166416168
2025-10-18T15:41:57.769418+00:00Z,4.739797011514667e-06,8.546163743501253e-07,0.00025896376371383666,47.397970102319164,8.546163737518928,0.25726374983787537
2025-10-18T15:41:57.969233+00:00Z,4.739797014780376e-06,8.546163759034769e-07,0.0002624640166759491,47.39797012322632,8.546163749764233,0.260658860206604
2025-10-18T15:41:58.169421+00:00Z,4.739797017658181e-06,8.546163783526611e-07,0.0002649223804473877,47.39797015964158,8.546163765321142,0.26330500841140747
2025-10-18T15:41:58.369355+00:00Z,4.739797019627233e-06,8.546163807949635e-07,0.00026725149154663085,47.397970186139474,8.546163797051697,0.2660534977912903
2025-10-18T15:41:58.569326+00:00Z,4.739797021196805e-06,8.546163828292202e-07,0.0002687130570411682,47.39797020216149,8.546163815319794,0.2677776515483856
2025-10-18T15:41:58.769370+00:00Z,4.739797021903096e-06,8.546163854532813e-07,0.00026970314979553225,47.39797021710253,8.546163836365784,0.26930302381515503
2025-10-18T15:41:58.969410+00:00Z,4.739797021907523e-06,8.546163892868932e-07,0.0002703288495540619,47.39797021884073,8.546163868152822,0.2695995569229126
2025-10-18T15:41:59.169424+00:00Z,4.739797022012106e-06,8.546163942462e-07,0.0002712540030479431,47.3979702196935,8.546163908585928,0.27108100056648254
2025-10-18T15:41:59.371336+00:00Z,4.73979702210668e-06,8.546163998978195e-07,0.0002705473303794861,47.39797022103325,8.546163964225137,0.2708189785480499
2025-10-18T15:41:59.569415+00:00Z,4.7397970223571145e-06,8.54616403104108e-07,0.0002711055278778076,47.39797022143221,8.546164015384498,0.2706186771392822
2025-10-18T15:41:59.769346+00:00Z,4.739797022721287e-06,8.546164032796705e-07,0.0002708725035190582,47.39797022610251,8.546164033979215,0.2710553705692291
2025-10-18T15:41:59.969517+00:00Z,4.739797022330689e-06,8.546164019627079e-07,0.00027106526494026186,47.39797022732676,8.54616403066974,0.27093029022216797
2025-10-18T15:42:00.169791+00:00Z,4.739797021480603e-06,8.546163991189923e-07,0.00027203747630119324,47.39797021914734,8.54616400942807,0.2714027166366577
2025-10-18T15:42:00.369440+00:00Z,4.739797021634863e-06,8.546163961588095e-07,0.0002713821232318878,47.39797021414702,8.546163979083447,0.27217042446136475
2025-10-18T15:42:00.569449+00:00Z,4.739797022771477e-06,8.546163932627999e-07,0.00027047795057296754,47.39797022102551,8.546163946250479,0.27100297808647156
2025-10-18T15:42:00.769388+00:00Z,4.739797023095722e-06,8.546163896264504e-07,0.00026936909556388855,47.39797022889359,8.546163915186366,0.26998016238212585
2025-10-18T15:42:00.969361+00:00Z,4.739797022185635e-06,8.546163874132944e-07,0.00026967695355415344,47.397970225652294,8.546163884231518,0.2694042921066284
2025-10-18T15:42:01.170946+00:00Z,4.7397970216836505e-06,8.546163872664858e-07,0.0002697499394416809,47.39797021966521,8.54616387172394,0.26970991492271423
2025-10-18T15:42:01.369371+00:00Z,4.739797019356368e-06,8.546163884069893e-07,0.0002692103385925293,47.397970206575415,8.54616387594761,0.26956069469451904
2025-10-18T15:42:01.571906+00:00Z,4.739797017369317e-06,8.546163901343542e-07,0.00026940929889678956,47.39797018341421,8.5461638902958,0.2692286968231201
2025-10-18T15:42:01.770157+00:00Z,4.7397970161700615e-06,8.546163913057094e-07,0.00026968219876289366,47.39797016705691,8.546163905016876,0.2694505751132965
2025-10-18T15:42:01.969360+00:00Z,4.739797016064428e-06,8.546163924506501e-07,0.0002704040110111237,47.397970160194866,8.546163916558704,0.26991960406303406
2025-10-18T15:42:02.169293+00:00Z,4.739797016387992e-06,8.546163928053442e-07,0.0002715212404727936,47.39797016273295,8.54616392609555,0.27069562673568726
2025-10-18T15:42:02.369375+00:00Z,4.739797015817632e-06,8.546163929886758e-07,0.0002736546397209167,47.39797015993152,8.546163927090351,0.2721490263938904
2025-10-18T15:42:02.569449+00:00Z,4.739797018229476e-06,8.546163921665194e-07,0.00029507935047149656,47.397970160060694,8.546163926022965,0.2773304283618927
2025-10-18T15:42:02.769423+00:00Z,4.73979703165434e-06,8.546163890850209e-07,0.00037687155604362486,47.39797021350715,8.546163912335498,0.3157310485839844
2025-10-18T15:42:02.969897+00:00Z,4.739797059073674e-06,8.546163802966021e-07,0.0005528038740158081,47.39797041572289,8.546163858258534,0.436052143573761
2025-10-18T15:42:03.169307+00:00Z,4.739797087011993e-06,8.546163673543038e-07,0.0008222262859344482,47.39797070396996,8.54616375104472,0.6491111516952515
2025-10-18T15:42:03.369364+00:00Z,4.739797107104255e-06,8.546163516175051e-07,0.0011514642238616944,47.39797093620308,8.546163623375673,0.9138870239257812
2025-10-18T15:42:03.569410+00:00Z,4.739797121510149e-06,8.546163351751103e-07,0.0015888086557388306,47.397971138384335,8.546163450203391,1.318353295326233
2025-10-18T15:42:03.769430+00:00Z,4.739797131533167e-06,8.546163239979094e-07,0.0020448923110961913,47.397971255661936,8.54616330356728,1.7580214738845825
2025-10-18T15:42:03.969507+00:00Z,4.739797141228349e-06,8.546163176786878e-07,0.002531709909439087,47.397971345487136,8.546163213132692,2.2010676860809326
2025-10-18T15:42:04.169399+00:00Z,4.739797150081167e-06,8.546163144477351e-07,0.0029320478439331054,47.39797144292216,8.546163164870185,2.684056282043457
2025-10-18T15:42:04.369431+00:00Z,4.739797159946626e-06,8.546163125011837e-07,0.0033301677703857424,47.397971543383264,8.546163135956416,3.112809896469116
2025-10-18T15:42:04.569383+00:00Z,4.7397971672694635e-06,8.546163145902113e-07,0.003635550260543823,47.39797162911582,8.546163126515637,3.4501242637634277
2025-10-18T15:42:04.769280+00:00Z,4.73979717198598e-06,8.546163200498634e-07,0.003877413749694824,47.397971687100245,8.546163158389867,3.71040940284729
2025-10-18T15:42:04.969349+00:00Z,4.739797173316877e-06,8.546163281505968e-07,0.0040729246139526365,47.397971725666096,8.546163220288113,3.937089204788208
2025-10-18T15:42:05.169383+00:00Z,4.739797172609547e-06,8.546163364733329e-07,0.0042169828414916994,47.397971728895456,8.546163306844662,4.122204303741455
2025-10-18T15:42:05.369711+00:00Z,4.739797170633783e-06,8.54616345935259e-07,0.004353785991668701,47.39797171404409,8.546163403771533,4.275350093841553
2025-10-18T15:42:05.569358+00:00Z,4.739797166772753e-06,8.546163544125206e-07,0.004467538833618164,47.39797169167425,8.546163496551026,4.401673793792725
2025-10-18T15:42:05.769403+00:00Z,4.739797161153263e-06,8.546163616942495e-07,0.004564385414123535,47.39797164738939,8.546163572877674,4.504367828369141
2025-10-18T15:42:05.969399+00:00Z,4.739797155470857e-06,8.546163690575344e-07,0.0046476216316223146,47.3979715855835,8.546163644465356,4.598788261413574
2025-10-18T15:42:06.169371+00:00Z,4.7397971500197096e-06,8.546163784072025e-07,0.004721338748931885,47.39797153032124,8.54616372121889,4.677864074707031
2025-10-18T15:42:06.369240+00:00Z,4.739797146163917e-06,8.546163880004764e-07,0.004785767078399658,47.39797148085289,8.546163813925734,4.742827892303467
2025-10-18T15:42:06.569368+00:00Z,4.7397971432803665e-06,8.5461639609454e-07,0.004834106922149658,47.397951898887115,8.546223646140865,4.586365672510456
2025-10-18T15:42:06.769444+00:00Z,4.739797124429309e-06,8.54616452870085e-07,0.004883726596832275,47.397949377994216,8.546221816247,4.610310033438662
2025-10-18T15:42:06.969402+00:00Z,4.739797089335743e-06,8.546165492180193e-07,0.004925662517547607,47.39794665247979,8.546220433084763,4.6279709568156004
2025-10-18T15:42:07.169434+00:00Z,4.73979704428683e-06,8.546166592836089e-07,0.004962278366088867,47.39794394502605,8.54621912510811,4.6427662158055405
2025-10-18T15:42:07.369450+00:00Z,4.7397969984057655e-06,8.54616756196763e-07,0.00499077844619751,47.39794120719504,8.546217556535252,4.650944005332199
2025-10-18T15:42:07.569420+00:00Z,4.739796950864543e-06,8.546168387026804e-07,0.005018844604492188,47.39793864242919,8.546215695660937,4.655770199603052
2025-10-18T15:42:07.769346+00:00Z,4.739796908811052e-06,8.546168894887611e-07,0.005043351650238037,47.39793642521302,8.546213596025833,4.658724835236743
2025-10-18T15:42:07.969369+00:00Z,4.739796875307456e-06,8.546169080515925e-07,0.005062137603759766,47.39793413855394,8.54621082554738,4.661342041783341
2025-10-18T15:42:08.169398+00:00Z,4.739796841343172e-06,8.546169015538873e-07,0.0050806479454040526,47.39793203425838,8.546207564048997,4.66280977640667
2025-10-18T15:42:08.369354+00:00Z,4.739796813723939e-06,8.546168659717594e-07,0.00509603214263916,47.39793013496257,8.54620385060873,4.661841940827603
2025-10-18T15:42:08.569392+00:00Z,4.739796790706402e-06,8.546168054827595e-07,0.005110292911529541,47.397928451254025,8.546199735204647,4.660628897943703
2025-10-18T15:42:08.769291+00:00Z,4.739796773436748e-06,8.546167264799841e-07,0.005122654438018799,47.39792708645663,8.546195690502952,4.660166008103067
2025-10-18T15:42:08.969425+00:00Z,4.739796764167202e-06,8.54616641657244e-07,0.005133185386657715,47.397925799223444,8.54619090262452,4.659310483047298
2025-10-18T15:42:09.169504+00:00Z,4.739796761264684e-06,8.546165399004842e-07,0.0051426801681518555,47.39792476682223,8.546185925657486,4.659487192180512
2025-10-18T15:42:09.369450+00:00Z,4.739796766650848e-06,8.54616437559211e-07,0.005152493000030517,47.39792400444757,8.546180768458875,4.661091561299669
2025-10-18T15:42:09.569507+00:00Z,4.739796782175012e-06,8.546163283757938e-07,0.005161370277404785,47.39792350658209,8.546175536161432,4.664293835493008
2025-10-18T15:42:09.769408+00:00Z,4.739796804747154e-06,8.546162288047567e-07,0.005166952133178711,47.39792327446261,8.54617079912434,4.666601360241501
2025-10-18T15:42:09.969454+00:00Z,4.739796829945199e-06,8.546161488796178e-07,0.005171313285827637,47.39792327273604,8.546165599632763,4.669096501961051
2025-10-18T15:42:10.169448+00:00Z,4.739796863422198e-06,8.546160683508793e-07,0.005176975250244141,47.397923492539256,8.546160404782663,4.673423379528592
2025-10-18T15:42:10.369420+00:00Z,4.7397969002908644e-06,8.546159979392769e-07,0.005183196067810059,47.39792398869873,8.546155351589496,4.680984506795026
2025-10-18T15:42:10.569441+00:00Z,4.739796943390397e-06,8.546159287735375e-07,0.0051899471282958985,47.397924693733856,8.546150457195727,4.6912139659011896
2025-10-18T15:42:10.769290+00:00Z,4.73979698647009e-06,8.546158761854482e-07,0.0051953868865966795,47.397925495845584,8.546146163184275,4.701199344133692
2025-10-18T15:42:10.969336+00:00Z,4.73979703113096e-06,8.546158378469161e-07,0.005199197769165039,47.39792656978387,8.54614162490793,4.713663678079309
2025-10-18T15:42:11.169462+00:00Z,4.7397970777681575e-06,8.546158054964554e-07,0.005193706512451172,47.39792784560185,8.54613720311065,4.725709445926717
2025-10-18T15:42:11.369355+00:00Z,4.739797122063861e-06,8.546157733863099e-07,0.005153976440429688,47.397929314285015,8.546132925332758,4.72297813155729
2025-10-18T15:42:11.569421+00:00Z,4.739797176766412e-06,8.54615721787675e-07,0.005046153545379638,47.39793101819514,8.546128579170471,4.668725651374569
2025-10-18T15:42:11.769349+00:00Z,4.739797229050325e-06,8.546156622478352e-07,0.004906688213348389,47.39793291175054,8.546124236131986,4.556390179628059
2025-10-18T15:42:11.969375+00:00Z,4.739797272350711e-06,8.546155985699331e-07,0.004778678894042969,47.397934684950194,8.546120447836522,4.449189881614874
2025-10-18T15:42:12.170345+00:00Z,4.739797306887848e-06,8.546155393704471e-07,0.004668098449707031,47.397936719248854,8.54611632610401,4.341082850538515
2025-10-18T15:42:12.369388+00:00Z,4.7397973390713385e-06,8.54615501000343e-07,0.004572851657867432,47.39793882500438,8.546112488849369,4.256028617708539
2025-10-18T15:42:12.569755+00:00Z,4.739797376724411e-06,8.546154740463396e-07,0.004463067531585693,47.397941123713025,8.54610894114013,4.168849001260611
2025-10-18T15:42:12.769336+00:00Z,4.739797415427367e-06,8.546154623356435e-07,0.004353967189788819,47.3979436238356,8.54610567636592,4.082892101249963
2025-10-18T15:42:12.969372+00:00Z,4.73979745166151e-06,8.546154665651994e-07,0.004243373394012451,47.397946140857854,8.54610291524292,3.997039373221232
2025-10-18T15:42:13.169445+00:00Z,4.739797486368956e-06,8.546154820874463e-07,0.0041278133392333985,47.397948755161075,8.546100490296629,3.9100042497938006
2025-10-18T15:42:13.369330+00:00Z,4.73979751726812e-06,8.546155068745925e-07,0.004006418228149414,47.39795122380909,8.546098528283196,3.8307388434863188
2025-10-18T15:42:13.569370+00:00Z,4.7397975425798556e-06,8.546155333516417e-07,0.003895329475402832,47.39795402852865,8.546096657518335,3.73551262777649
2025-10-18T15:42:13.769482+00:00Z,4.739797562177967e-06,8.54615573973596e-07,0.0037639548778533936,47.397956870578604,8.546095119238664,3.6356063543765096
2025-10-18T15:42:13.971304+00:00Z,4.739797578396216e-06,8.546156160449905e-07,0.0036307852268218995,47.39795964636103,8.546093929675559,3.532201097375542
2025-10-18T15:42:14.169355+00:00Z,4.739797591808778e-06,8.54615657130581e-07,0.0034974637031555175,47.39796247532313,8.546092976942525,3.4288704546250677
2025-10-18T15:42:14.369464+00:00Z,4.7397976018289945e-06,8.546157015504136e-07,0.003361952066421509,47.397965287775264,8.546092290766035,3.3247755239253705
2025-10-18T15:42:14.569763+00:00Z,4.7397976077255e-06,8.546157480521059e-07,0.0032243387699127197,47.397968223852196,8.546091858945372,3.2200239523076477
2025-10-18T15:42:14.769335+00:00Z,4.739797608391166e-06,8.546157937785244e-07,0.00308506178855896,47.39797077742753,8.54609174288677,3.1207310341144177
2025-10-18T15:42:14.969340+00:00Z,4.7397976008173306e-06,8.546158408776219e-07,0.0029448297023773194,47.39797365199471,8.54609182737908,3.013420406340591
2025-10-18T15:42:15.169430+00:00Z,4.739797586030919e-06,8.546158867285904e-07,0.002815467596054077,47.397976351438544,8.546092214469907,2.9041076159172086
2025-10-18T15:42:15.369436+00:00Z,4.739797560078265e-06,8.546159414832711e-07,0.0026747848987579348,47.397979066407366,8.546092907211303,2.795909454659142
2025-10-18T15:42:15.570263+00:00Z,4.739797527019492e-06,8.546159964629594e-07,0.0025392334461212156,47.39798160049852,8.546093909646045,2.686513444850279
2025-10-18T15:42:15.769393+00:00Z,4.739797486718962e-06,8.546160548528297e-07,0.0023920581340789795,47.39798397840778,8.546095142262113,2.58112911604684
2025-10-18T15:42:15.969374+00:00Z,4.7397974493016025e-06,8.546161077529024e-07,0.0022504854202270506,47.39798640301644,8.54609669714162,2.465501062064187
2025-10-18T15:42:16.169319+00:00Z,4.739797416893988e-06,8.546161590573911e-07,0.002114349603652954,47.3979887942453,8.546098431163347,2.360067875233608
2025-10-18T15:42:16.369372+00:00Z,4.73979738629038e-06,8.546162143877689e-07,0.0019722119569778444,47.39799090799991,8.546100244972022,2.2562274675980607
2025-10-18T15:42:16.570330+00:00Z,4.739797360054928e-06,8.546162680270106e-07,0.0018299558162689208,47.39799341254734,8.546102705560424,2.134153339797305
2025-10-18T15:42:16.769381+00:00Z,4.739797335462731e-06,8.546163203361363e-07,0.001675850033760071,47.39799567611917,8.546105180669198,2.019782891080764
2025-10-18T15:42:16.969429+00:00Z,4.739797320748893e-06,8.546163611900179e-07,0.0015508495569229125,47.39799764808747,8.546107554509225,1.9068050590180026
2025-10-18T15:42:17.169464+00:00Z,4.739797304520253e-06,8.546164041718434e-07,0.0014097917079925538,47.397999845612475,8.546110413591808,1.7913175324775805
2025-10-18T15:42:17.369364+00:00Z,4.739797290350295e-06,8.546164458849477e-07,0.0012691279649734498,47.3980019467053,8.54611346342646,1.6757661704298
2025-10-18T15:42:17.569391+00:00Z,4.7397972780684026e-06,8.546164871937381e-07,0.0011279975175857544,47.39800393157206,8.546116689641638,1.5586365573726766
